,id,english_writing_host,compound_descr,negativity_descr,neutrality_descr,positivity_descr,compound_neigh_over,negativity_neigh_over,neutrality_neigh_over,positivity_neigh_over,compound_host_ab,negativity_host_ab,neutrality_host_ab,positivity_host_ab
240,1611141,0,0.7717,0.0,0.944,0.056,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
241,1611722,0,0.8689,0.0,0.912,0.088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
242,1612474,0,0.9638,0.016,0.818,0.165,0.8344,0.0,0.696,0.304,0.0,0.0,0.0,0.0
243,1620583,0,0.9762,0.0,0.742,0.258,0.0,0.0,1.0,0.0,0.8885,0.0,0.709,0.291
244,1632001,1,0.9752,0.018,0.83,0.152,0.6688,0.03,0.872,0.097,0.0,0.0,1.0,0.0
245,1632238,1,0.9379,0.0,0.905,0.095,0.5104,0.101,0.599,0.3,0.2023,0.0,0.933,0.067
246,1634302,0,0.733,0.0,0.837,0.163,0.4927,0.0,0.687,0.313,0.0,0.0,0.0,0.0
247,1637127,1,0.5106,0.0,0.971,0.029,0.0,0.0,1.0,0.0,0.9735,0.0,0.437,0.563
248,1639451,1,0.2732,0.0,0.938,0.062,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
249,1639990,0,0.8225,0.0,0.945,0.055,0.0,0.0,1.0,0.0,0.6486,0.036,0.879,0.085
250,1642680,1,0.9788,0.012,0.823,0.165,0.836,0.027,0.861,0.112,0.7579,0.0,0.769,0.231
251,1647546,1,0.9805,0.0,0.828,0.172,0.0,0.0,1.0,0.0,0.8271,0.0,0.791,0.209
252,1648891,1,0.9411,0.0,0.898,0.102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
253,1651743,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8807,0.0,0.693,0.307
254,1653116,1,0.9593,0.0,0.801,0.199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
255,1654425,1,0.9516,0.01,0.889,0.101,0.4877,0.0,0.791,0.209,0.7184,0.036,0.828,0.136
256,1658891,0,0.0772,0.054,0.901,0.046,0.0,0.0,1.0,0.0,0.9618,0.0,0.529,0.471
257,1664035,1,0.9594,0.016,0.851,0.133,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
258,1666171,1,0.9667,0.05,0.706,0.245,0.0,0.0,1.0,0.0,0.3612,0.0,0.667,0.333
259,1666402,1,0.99,0.0,0.778,0.222,0.0,0.0,1.0,0.0,0.8885,0.0,0.59,0.41
260,1666610,1,0.5374,0.0,0.973,0.027,0.0,0.0,1.0,0.0,0.9949,0.039,0.631,0.33
261,1666657,0,-0.0258,0.025,0.938,0.037,0.8176,0.0,0.813,0.187,0.0,0.0,1.0,0.0
262,1667652,0,0.965,0.0,0.81,0.19,0.0,0.0,1.0,0.0,0.8481,0.0,0.771,0.229
263,1667717,1,0.9226,0.04,0.85,0.11,0.0,0.0,1.0,0.0,0.4576,0.0,0.897,0.103
264,1670567,0,0.9686,0.012,0.853,0.135,0.7227,0.0,0.704,0.296,0.9072,0.0,0.755,0.245
265,1671276,1,0.9663,0.0,0.754,0.246,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
266,1671501,1,0.9169,0.0,0.893,0.107,0.0,0.0,1.0,0.0,0.4939,0.0,0.89,0.11
267,1674377,0,0.9153,0.0,0.911,0.089,0.2714,0.08,0.786,0.133,0.9717,0.0,0.73,0.27
268,1675536,1,0.9886,0.011,0.793,0.196,0.0,0.0,1.0,0.0,0.6486,0.0,0.915,0.085
269,1677659,1,0.7425,0.014,0.927,0.059,0.1759,0.0,0.904,0.096,0.0,0.0,0.0,0.0
270,1680894,0,0.9829,0.009,0.829,0.162,0.7424,0.0,0.817,0.183,0.4019,0.0,0.934,0.066
271,1680933,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
272,1681699,1,0.9806,0.0,0.835,0.165,0.0,0.0,1.0,0.0,0.9422,0.0,0.705,0.295
273,1682832,1,0.9359,0.0,0.909,0.091,0.7264,0.0,0.942,0.058,0.8555,0.0,0.797,0.203
274,1685118,0,0.9815,0.0,0.838,0.162,0.8641,0.0,0.782,0.218,0.9477,0.0,0.607,0.393
275,1685902,1,0.9491,0.0,0.891,0.109,0.8402,0.0,0.773,0.227,0.3774,0.085,0.792,0.123
276,1690342,1,0.9643,0.01,0.856,0.134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
277,1691822,1,0.9873,0.0,0.803,0.197,0.0,0.0,1.0,0.0,0.8745,0.0,0.878,0.122
278,1692114,0,0.8472,0.043,0.832,0.125,0.0,0.0,1.0,0.0,0.991,0.0,0.561,0.439
279,1692514,1,0.9823,0.0,0.714,0.286,0.6705,0.0,0.744,0.256,0.996,0.0,0.617,0.383
280,1707646,0,0.886,0.0,0.928,0.072,0.296,0.0,0.966,0.034,0.946,0.013,0.839,0.148
281,1711536,1,0.34,0.0,0.962,0.038,0.0,0.0,1.0,0.0,0.8744,0.0,0.814,0.186
282,1715557,1,0.5719,0.064,0.807,0.129,0.7269,0.0,0.681,0.319,0.9678,0.0,0.678,0.322
283,1726369,1,0.9545,0.0,0.891,0.109,0.0,0.0,1.0,0.0,0.8655,0.0,0.553,0.447
284,1730263,1,-0.2732,0.037,0.938,0.025,0.0,0.0,1.0,0.0,0.9298,0.0,0.841,0.159
285,1734262,1,0.9493,0.008,0.856,0.136,0.0,0.0,1.0,0.0,0.8807,0.0,0.693,0.307
286,1758254,1,0.9693,0.0,0.885,0.115,0.4933,0.0,0.934,0.066,0.0,0.0,1.0,0.0
287,1780894,1,0.4215,0.0,0.917,0.083,0.0,0.0,1.0,0.0,0.7906,0.0,0.818,0.182
288,1785552,1,0.9402,0.0,0.902,0.098,0.0,0.0,1.0,0.0,0.9091,0.0,0.836,0.164
289,1795672,1,0.9623,0.013,0.856,0.131,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
290,1805167,1,0.5859,0.0,0.945,0.055,0.0,0.0,1.0,0.0,0.8744,0.0,0.814,0.186
291,1805843,0,0.7251,0.0,0.924,0.076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
292,1865548,1,0.8439,0.045,0.863,0.092,0.0,0.0,1.0,0.0,0.9509,0.026,0.64,0.335
293,1879331,1,-0.0258,0.03,0.933,0.037,0.0,0.0,1.0,0.0,0.8126,0.0,0.488,0.512
294,1894045,0,0.7351,0.0,0.95,0.05,0.0,0.0,1.0,0.0,0.8834,0.0,0.817,0.183
295,1929924,1,0.9823,0.0,0.843,0.157,0.8356,0.072,0.768,0.159,0.9507,0.043,0.725,0.232
296,1933035,1,0.9753,0.011,0.859,0.13,0.2484,0.029,0.929,0.042,0.8957,0.0,0.753,0.247
297,1973435,1,0.4939,0.033,0.905,0.062,0.9325,0.0,0.874,0.126,0.9882,0.0,0.802,0.198
298,2003416,1,0.9545,0.009,0.882,0.109,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
299,2042437,1,0.0,0.0,1.0,0.0,-0.1984,0.037,0.963,0.0,0.0,0.0,1.0,0.0
300,2068938,1,0.9712,0.0,0.864,0.136,0.7506,0.0,0.775,0.225,0.0,0.0,1.0,0.0
301,2180546,1,-0.2714,0.096,0.819,0.086,0.967,0.0,0.62,0.38,0.9259,0.0,0.764,0.236
302,2200178,0,0.9794,0.021,0.799,0.18,0.5994,0.0,0.606,0.394,0.946,0.0,0.784,0.216
303,2220495,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
304,2246626,1,0.9509,0.009,0.883,0.107,0.9493,0.0,0.842,0.158,0.6369,0.0,0.781,0.219
305,2251998,1,0.8425,0.012,0.911,0.077,0.5719,0.0,0.963,0.037,0.8807,0.0,0.876,0.124
306,2286506,1,0.966,0.0,0.839,0.161,0.0,0.0,1.0,0.0,0.6696,0.0,0.853,0.147
307,2329467,1,0.891,0.0,0.904,0.096,0.0,0.0,1.0,0.0,0.7553,0.0,0.781,0.219
308,2331422,0,0.7003,0.015,0.932,0.053,0.5106,0.0,0.954,0.046,0.4404,0.0,0.847,0.153
309,2331661,1,-0.2023,0.02,0.98,0.0,0.7906,0.0,0.781,0.219,0.0,0.0,1.0,0.0
310,2341626,0,0.7351,0.0,0.95,0.05,0.0,0.0,1.0,0.0,0.8932,0.0,0.627,0.373
311,2373201,1,0.9595,0.0,0.886,0.114,0.6249,0.0,0.825,0.175,0.0,0.0,0.0,0.0
312,2398709,1,0.7351,0.0,0.744,0.256,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
313,2416149,0,0.9468,0.025,0.847,0.128,0.0,0.0,1.0,0.0,0.9754,0.0,0.679,0.321
314,2423396,1,0.6369,0.0,0.921,0.079,0.7351,0.0,0.86,0.14,0.0,0.0,0.0,0.0
315,2439212,1,0.9825,0.02,0.807,0.172,0.9641,0.0,0.836,0.164,0.8126,0.0,0.853,0.147
316,2445882,1,0.8682,0.0,0.911,0.089,0.8858,0.017,0.896,0.087,0.836,0.0,0.886,0.114
317,2452832,1,0.8777,0.0,0.924,0.076,0.6249,0.0,0.854,0.146,0.0,0.0,1.0,0.0
318,2512391,1,0.8316,0.0,0.855,0.145,0.0,0.0,1.0,0.0,0.875,0.0,0.577,0.423
319,2540597,0,0.7184,0.0,0.818,0.182,0.0,0.0,1.0,0.0,0.6705,0.0,0.476,0.524
320,2544224,1,0.7783,0.0,0.927,0.073,0.743,0.0,0.9,0.1,0.0,0.0,1.0,0.0
321,2575669,0,0.5994,0.0,0.928,0.072,0.4748,0.0,0.907,0.093,0.0,0.0,0.0,0.0
322,2602887,1,0.5106,0.0,0.929,0.071,0.0,0.0,1.0,0.0,0.9709,0.0,0.71,0.29
323,2606617,0,0.9477,0.0,0.846,0.154,0.4404,0.0,0.923,0.077,0.4574,0.0,0.85,0.15
324,2611057,1,0.9839,0.008,0.76,0.231,0.9348,0.0,0.693,0.307,0.8899,0.0,0.857,0.143
325,2622207,0,0.8885,0.016,0.902,0.082,0.0,0.0,1.0,0.0,0.5719,0.0,0.812,0.188
326,2627133,0,0.9778,0.021,0.815,0.164,0.742,0.0,0.836,0.164,0.836,0.0,0.893,0.107
327,2662348,1,0.7717,0.0,0.958,0.042,0.6696,0.0,0.892,0.108,0.0,0.0,0.0,0.0
328,2663682,0,-0.296,0.109,0.891,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
329,2670861,1,0.9781,0.031,0.805,0.164,0.9252,0.023,0.747,0.23,0.9681,0.0,0.676,0.324
330,2683845,1,0.7777,0.0,0.945,0.055,0.765,0.0,0.899,0.101,0.7845,0.0,0.685,0.315
331,2699009,1,0.9169,0.0,0.804,0.196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
332,2704397,0,0.945,0.0,0.854,0.146,0.7582,0.023,0.88,0.097,0.0,0.0,1.0,0.0
333,2758752,0,0.9762,0.023,0.825,0.151,0.0,0.0,1.0,0.0,0.8176,0.0,0.765,0.235
334,2773000,1,0.8655,0.0,0.916,0.084,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
335,2806219,1,0.8074,0.0,0.875,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
336,2844543,1,0.8658,0.039,0.82,0.141,0.9136,0.0,0.844,0.156,0.926,0.0,0.587,0.413
337,2861806,0,0.34,0.0,0.921,0.079,0.0,0.0,1.0,0.0,0.7096,0.0,0.753,0.247
338,2864844,1,0.7755,0.051,0.847,0.102,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
339,2899956,0,0.8908,0.014,0.888,0.097,0.0,0.0,1.0,0.0,0.3612,0.0,0.8,0.2
340,2915077,0,0.9895,0.0,0.784,0.216,0.8126,0.0,0.806,0.194,0.0,0.0,0.0,0.0
341,2929924,1,0.9509,0.0,0.9,0.1,0.0,0.0,1.0,0.0,-0.2748,0.043,0.927,0.03
342,2931704,1,0.9836,0.0,0.855,0.145,0.9253,0.0,0.833,0.167,0.0,0.0,0.0,0.0
343,2934725,1,0.9509,0.0,0.893,0.107,0.9321,0.0,0.77,0.23,0.9681,0.0,0.676,0.324
344,2942423,1,0.1872,0.039,0.918,0.043,0.0,0.0,1.0,0.0,0.7872,0.0,0.811,0.189
345,2961549,1,0.9729,0.0,0.849,0.151,0.5994,0.0,0.871,0.129,0.2023,0.0,0.976,0.024
346,3018544,1,0.1511,0.055,0.886,0.06,0.0,0.0,1.0,0.0,0.872,0.0,0.69,0.31
347,3025064,1,0.977,0.0,0.793,0.207,0.0,0.0,1.0,0.0,0.8122,0.024,0.79,0.186
348,3028008,1,0.9501,0.0,0.891,0.109,0.0772,0.05,0.895,0.055,-0.6249,0.066,0.902,0.031
349,3044351,1,0.9393,0.0,0.915,0.085,0.4019,0.0,0.787,0.213,0.6369,0.0,0.907,0.093
350,3054425,0,0.2714,0.079,0.83,0.092,0.7003,0.0,0.879,0.121,0.886,0.0,0.781,0.219
351,3066066,0,0.9776,0.0,0.848,0.152,-0.6486,0.03,0.961,0.009,0.0,0.0,1.0,0.0
352,3092813,1,0.946,0.0,0.889,0.111,0.0,0.0,1.0,0.0,0.5106,0.0,0.708,0.292
353,3148810,0,0.9228,0.0,0.925,0.075,-0.1531,0.065,0.935,0.0,0.979,0.0,0.662,0.338
354,3169487,1,0.0,0.0,1.0,0.0,-0.296,0.167,0.833,0.0,0.0,0.0,1.0,0.0
355,3189113,0,0.9674,0.0,0.848,0.152,0.7184,0.0,0.806,0.194,0.9917,0.0,0.71,0.29
356,3211689,1,0.9681,0.024,0.851,0.125,0.7579,0.0,0.879,0.121,0.9377,0.0,0.835,0.165
357,3213284,0,0.8553,0.0,0.922,0.078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
358,3238706,1,0.9799,0.0,0.805,0.195,-0.4404,0.054,0.946,0.0,0.8553,0.0,0.793,0.207
359,3260814,1,0.9886,0.007,0.791,0.202,0.6908,0.0,0.856,0.144,0.9812,0.033,0.813,0.154
360,3352010,1,0.835,0.045,0.848,0.107,0.2263,0.0,0.863,0.137,0.9874,0.026,0.69,0.285
361,3375898,1,0.8955,0.0,0.799,0.201,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
362,3406709,0,0.8007,0.051,0.852,0.098,0.0,0.0,1.0,0.0,0.5983,0.0,0.84,0.16
363,3419577,0,0.9901,0.019,0.763,0.218,0.5719,0.0,0.748,0.252,0.4939,0.0,0.61,0.39
364,3464431,1,0.9652,0.0,0.878,0.122,0.5499,0.0,0.969,0.031,0.9939,0.013,0.683,0.304
365,3486315,1,0.946,0.0,0.828,0.172,0.8622,0.0,0.62,0.38,0.5688,0.066,0.779,0.155
366,3591390,0,0.9783,0.0,0.843,0.157,-0.6486,0.03,0.961,0.009,0.0,0.0,1.0,0.0
367,3597406,1,0.802,0.0,0.885,0.115,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
368,3633225,1,0.8225,0.0,0.95,0.05,0.9535,0.0,0.863,0.137,0.9948,0.0,0.648,0.352
369,3662438,0,-0.25,0.022,0.978,0.0,0.762,0.0,0.579,0.421,0.2732,0.0,0.656,0.344
370,3672039,0,0.977,0.013,0.834,0.154,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
371,3672545,0,0.872,0.018,0.904,0.079,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
372,3692510,0,0.8217,0.0,0.912,0.088,0.2732,0.0,0.909,0.091,-0.128,0.152,0.717,0.131
373,3717706,0,0.4559,0.018,0.937,0.045,0.0,0.0,1.0,0.0,0.9062,0.0,0.619,0.381
374,3762888,1,0.9451,0.0,0.903,0.097,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
375,3778631,1,-0.128,0.041,0.927,0.032,0.4404,0.0,0.931,0.069,0.0,0.0,0.0,0.0
376,3789053,1,0.7579,0.0,0.953,0.047,0.0,0.0,0.0,0.0,0.34,0.0,0.714,0.286
377,3795594,1,0.9537,0.016,0.811,0.172,-0.1531,0.068,0.932,0.0,0.6486,0.0,0.902,0.098
378,3809454,0,0.9578,0.061,0.717,0.222,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
379,3817455,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.3182,0.0,0.796,0.204
380,3846735,0,0.9683,0.016,0.833,0.15,0.4927,0.0,0.936,0.064,0.0,0.0,0.0,0.0
381,3854294,1,0.765,0.0,0.958,0.042,0.9042,0.0,0.92,0.08,0.0,0.0,0.0,0.0
382,3868173,1,0.9771,0.0,0.852,0.148,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
383,3896054,1,0.8761,0.035,0.849,0.116,0.8313,0.0,0.868,0.132,0.9776,0.0,0.866,0.134
384,3896620,1,0.9298,0.0,0.894,0.106,0.4754,0.0,0.829,0.171,0.9118,0.0,0.697,0.303
385,3900708,0,0.9819,0.054,0.741,0.205,0.6486,0.0,0.888,0.112,0.3818,0.0,0.606,0.394
386,3904126,1,0.953,0.024,0.852,0.124,0.4404,0.036,0.897,0.067,0.8768,0.0,0.795,0.205
387,3910021,1,0.7351,0.0,0.897,0.103,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
388,3920942,1,0.9796,0.012,0.806,0.182,0.9312,0.014,0.833,0.153,0.0,0.0,0.0,0.0
389,3921235,1,0.8225,0.0,0.798,0.202,0.0,0.0,1.0,0.0,0.6696,0.0,0.471,0.529
390,3929265,1,0.8271,0.025,0.896,0.079,0.8417,0.021,0.883,0.097,0.9081,0.0,0.721,0.279
391,3934800,1,0.9602,0.023,0.827,0.149,0.6794,0.0,0.866,0.134,0.8122,0.0,0.641,0.359
392,3942201,1,0.296,0.066,0.818,0.116,0.0,0.0,1.0,0.0,0.8126,0.0,0.785,0.215
393,3944481,0,-0.5584,0.059,0.906,0.036,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
394,3950867,0,0.9836,0.0,0.811,0.189,0.9725,0.0,0.575,0.425,0.9136,0.0,0.654,0.346
395,3950882,0,0.9371,0.0,0.822,0.178,0.0,0.0,1.0,0.0,0.9136,0.0,0.654,0.346
396,3959676,1,0.9786,0.009,0.831,0.159,0.0,0.0,1.0,0.0,0.977,0.039,0.601,0.36
397,3966633,1,0.7177,0.02,0.902,0.078,0.0,0.0,1.0,0.0,0.9459,0.0,0.738,0.262
398,3968866,1,0.9078,0.009,0.916,0.075,0.807,0.0,0.883,0.117,0.9749,0.025,0.613,0.362
399,3976971,1,0.8709,0.025,0.819,0.156,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
400,3979304,1,0.2003,0.019,0.955,0.026,0.0,0.0,1.0,0.0,0.9885,0.0,0.677,0.323
401,3985349,1,0.9287,0.014,0.855,0.131,0.4215,0.0,0.896,0.104,0.9081,0.0,0.851,0.149
402,3989785,1,0.9776,0.0,0.847,0.153,0.3612,0.0,0.964,0.036,0.0,0.0,0.0,0.0
403,3998260,1,0.8475,0.0,0.946,0.054,0.6369,0.0,0.819,0.181,0.0,0.0,0.0,0.0
404,3999127,1,0.6249,0.0,0.872,0.128,0.0,0.0,1.0,0.0,0.7959,0.0,0.559,0.441
405,3999490,0,0.9076,0.0,0.894,0.106,0.7257,0.0,0.852,0.148,0.0,0.0,0.0,0.0
406,4012559,1,0.9062,0.0,0.926,0.074,0.0,0.0,1.0,0.0,0.4404,0.0,0.906,0.094
407,4017809,1,0.893,0.0,0.781,0.219,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
408,4018674,1,0.7096,0.015,0.921,0.064,0.0,0.0,1.0,0.0,0.7906,0.0,0.778,0.222
409,4024024,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7906,0.0,0.86,0.14
410,4037636,0,0.8481,0.0,0.753,0.247,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
411,4044268,1,0.6908,0.0,0.612,0.388,0.0,0.0,1.0,0.0,0.0772,0.0,0.755,0.245
412,4056005,0,0.9136,0.0,0.92,0.08,0.7845,0.015,0.894,0.091,0.0,0.0,1.0,0.0
413,4059615,1,0.9712,0.0,0.864,0.136,0.9563,0.017,0.809,0.174,0.0,0.0,0.0,0.0
414,4059696,1,0.7906,0.017,0.921,0.062,0.0,0.0,1.0,0.0,0.9668,0.017,0.822,0.161
415,4061419,1,0.9799,0.0,0.834,0.166,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
416,4072858,1,0.9485,0.0,0.89,0.11,0.7845,0.0,0.769,0.231,0.9595,0.0,0.602,0.398
417,4074500,1,0.5093,0.0,0.961,0.039,0.8885,0.0,0.804,0.196,0.0,0.0,0.0,0.0
418,4078742,1,0.9482,0.012,0.878,0.11,0.4902,0.0,0.386,0.614,0.9806,0.0,0.75,0.25
419,4079177,1,0.9865,0.028,0.757,0.215,0.8481,0.0,0.739,0.261,0.8126,0.0,0.67,0.33
420,4094959,0,0.6124,0.0,0.931,0.069,0.5667,0.0,0.814,0.186,0.8834,0.0,0.368,0.632
421,4101919,0,0.883,0.0,0.858,0.142,0.0,0.0,1.0,0.0,0.8402,0.0,0.64,0.36
422,4102317,1,0.9768,0.0,0.823,0.177,0.0,0.0,1.0,0.0,0.9655,0.0,0.677,0.323
423,4105119,1,0.8883,0.035,0.763,0.202,0.4404,0.0,0.58,0.42,0.9382,0.0,0.651,0.349
424,4107091,1,0.8882,0.0,0.913,0.087,0.4692,0.0,0.838,0.162,0.939,0.032,0.691,0.277
425,4107454,0,0.9761,0.0,0.826,0.174,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
426,4108064,1,0.6652,0.0,0.961,0.039,0.7906,0.0,0.788,0.212,0.0,0.0,0.0,0.0
427,4108279,0,0.9607,0.0,0.875,0.125,0.5413,0.0,0.949,0.051,0.8779,0.0,0.735,0.265
428,4110602,1,0.617,0.027,0.897,0.076,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
429,4134000,1,0.9486,0.06,0.745,0.196,0.0,0.0,1.0,0.0,0.5244,0.0,0.927,0.073
430,4136205,1,0.9468,0.0,0.637,0.363,0.0,0.0,1.0,0.0,0.9682,0.0,0.794,0.206
431,4142178,0,0.8519,0.024,0.826,0.149,0.8561,0.074,0.709,0.216,0.0,0.0,0.0,0.0
432,4146957,0,0.4215,0.0,0.909,0.091,0.0,0.0,1.0,0.0,0.8555,0.055,0.505,0.44
433,4153579,0,0.8313,0.0,0.874,0.126,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
434,4153864,0,0.4215,0.04,0.891,0.069,0.4927,0.0,0.894,0.106,0.0,0.0,0.0,0.0
435,4159098,1,0.0258,0.039,0.927,0.033,0.0,0.0,1.0,0.0,0.7346,0.0,0.866,0.134
436,4159669,1,0.9846,0.0,0.822,0.178,0.0,0.0,1.0,0.0,0.8519,0.0,0.838,0.162
437,4161164,1,0.9542,0.0,0.864,0.136,0.9673,0.014,0.818,0.168,0.0,0.0,0.0,0.0
438,4162194,0,0.6908,0.0,0.86,0.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
439,4179154,1,0.7964,0.016,0.91,0.074,0.8555,0.0,0.776,0.224,0.0,0.0,1.0,0.0
440,4190423,1,0.34,0.0,0.893,0.107,0.0,0.0,1.0,0.0,0.636,0.0,0.323,0.677
441,4193194,1,0.9856,0.0,0.835,0.165,0.9861,0.0,0.691,0.309,0.9807,0.0,0.704,0.296
442,4194989,1,0.9887,0.0,0.816,0.184,0.9861,0.0,0.691,0.309,0.9807,0.0,0.704,0.296
443,4200374,1,0.941,0.028,0.838,0.134,-0.7906,0.066,0.916,0.017,0.8655,0.0,0.553,0.447
444,4204839,1,0.4215,0.0,0.903,0.097,0.0,0.0,1.0,0.0,0.8176,0.0,0.835,0.165
445,4212487,0,0.8617,0.0,0.943,0.057,0.0258,0.198,0.601,0.201,-0.4019,0.097,0.903,0.0
446,4232662,1,0.9325,0.0,0.817,0.183,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
447,4242429,0,0.34,0.0,0.942,0.058,0.0,0.0,1.0,0.0,0.8834,0.0,0.15,0.85
448,4251052,1,0.6808,0.0,0.833,0.167,0.0,0.0,1.0,0.0,0.6808,0.0,0.417,0.583
449,4336040,1,0.6209,0.013,0.95,0.037,0.0,0.0,1.0,0.0,0.0772,0.0,0.794,0.206
450,4345820,1,0.6548,0.0,0.811,0.189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
451,4349897,0,0.7767,0.021,0.911,0.067,0.8689,0.0,0.876,0.124,0.0,0.0,0.0,0.0
452,4377637,1,0.981,0.013,0.806,0.181,0.9335,0.015,0.873,0.112,0.8158,0.0,0.828,0.172
453,4386373,1,0.7717,0.0,0.917,0.083,0.734,0.0,0.802,0.198,0.8834,0.0,0.671,0.329
454,4416323,1,0.9794,0.0,0.849,0.151,0.0,0.0,1.0,0.0,0.765,0.0,0.645,0.355
455,4427460,1,0.636,0.0,0.929,0.071,0.0,0.0,1.0,0.0,0.9543,0.019,0.766,0.215
456,4456185,1,0.9229,0.009,0.881,0.11,0.9401,0.0,0.879,0.121,0.0,0.0,0.0,0.0
457,4476688,1,0.9618,0.016,0.813,0.17,0.8687,0.0,0.864,0.136,0.0,0.0,0.0,0.0
458,4487609,0,0.9501,0.0,0.823,0.177,0.4939,0.0,0.238,0.762,0.7884,0.0,0.81,0.19
459,4496669,1,0.9231,0.0,0.906,0.094,0.3182,0.0,0.931,0.069,0.3612,0.0,0.762,0.238
460,4508056,1,0.807,0.0,0.941,0.059,0.9318,0.0,0.869,0.131,0.8849,0.0,0.798,0.202
461,4543617,0,0.5242,0.0,0.916,0.084,0.5686,0.0,0.838,0.162,0.0,0.0,0.0,0.0
462,4563452,1,0.8658,0.01,0.927,0.063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
463,4563657,1,0.6597,0.0,0.904,0.096,0.0516,0.04,0.916,0.044,0.0,0.0,0.0,0.0
464,4570849,1,0.8558,0.089,0.727,0.184,0.0,0.0,1.0,0.0,0.9726,0.0,0.665,0.335
465,4571431,1,0.975,0.0,0.852,0.148,0.34,0.0,0.927,0.073,0.0,0.0,0.0,0.0
466,4571534,1,0.9773,0.0,0.859,0.141,0.126,0.05,0.866,0.084,0.0,0.0,0.0,0.0
467,4619707,0,0.8689,0.0,0.833,0.167,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
468,4648986,1,-0.1531,0.024,0.976,0.0,0.4404,0.0,0.408,0.592,0.0,0.0,1.0,0.0
469,4649170,1,0.9744,0.0,0.868,0.132,0.9647,0.0,0.684,0.316,0.0,0.0,0.0,0.0
470,4655071,1,0.7089,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
471,4704091,1,-0.7836,0.137,0.8,0.063,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
472,4709294,1,0.9485,0.0,0.9,0.1,0.0,0.0,1.0,0.0,0.9668,0.017,0.822,0.161
473,4732862,0,0.9542,0.0,0.9,0.1,0.6908,0.0,0.872,0.128,0.9153,0.013,0.83,0.157
474,4758858,0,0.9042,0.0,0.872,0.128,0.0,0.0,1.0,0.0,0.9612,0.0,0.713,0.287
475,4770427,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
476,4782734,1,0.9054,0.0,0.878,0.122,-0.8139,0.086,0.883,0.031,0.8979,0.0,0.678,0.322
477,4798550,1,0.9509,0.0,0.899,0.101,0.4404,0.0,0.884,0.116,0.7964,0.0,0.772,0.228
478,4828663,0,0.9674,0.0,0.87,0.13,0.1027,0.0,0.964,0.036,0.8069,0.0,0.873,0.127
